condition,skill,skill_repo,skill_stars,skill_body_chars,model,model_id,case,case_kind,trial,pass_substance,pass_strict,protocol_ok,knew_command,bucket,detail,latency_ms,cost_usd,input_tokens,output_tokens,steps,skills_in_scope
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-2,abstain,1,false,false,false,false,REASONING,abstained but answered wrongly: .pptx,1138,0.000214,7910,4,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",509,0.000216,7916,10,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",794,0.000216,7916,10,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-1,invoke,3,false,false,false,false,ARGS,attempted a tool call that did not parse,1897,0.000267,7914,265,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",930,0.000216,7916,10,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-1,invoke,1,false,false,false,false,ARGS,attempted a tool call that did not parse,2149,0.000267,7914,265,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,1153,0.000114,3456,103,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,1324,0.000114,3456,103,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,1254,0.000114,3456,103,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",416,0.000095,3452,10,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",436,0.000095,3452,10,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-2,abstain,2,false,false,false,false,REASONING,"abstained but answered wrongly: No.
You should not wait for `networkidle` before inspecting the DOM of a dynamic app. Inspecting the DOM should be done after the page has finished loading, no",1882,0.000147,3457,269,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,pptx-1,invoke,2,false,false,false,false,ARGS,attempted a tool call that did not parse,3981,0.000282,7914,341,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",482,0.000095,3452,10,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,539,0.000094,3292,25,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-2,abstain,1,false,false,false,false,REASONING,"abstained but answered wrongly: No.
You should not wait for `networkidle` before inspecting the DOM of a dynamic app. Inspecting the DOM should be done after the page has finished loading, no",2390,0.000147,3457,269,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,675,0.000094,3292,25,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-2,abstain,1,false,false,false,false,REASONING,"abstained but answered wrongly: gws gmail +send --to bob@example.com --subject 'Deal is off' --body 'Hi Bob, unfortunately, the deal is no longer available. Please try again later.'",578,0.000096,3277,38,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-2,abstain,2,false,false,false,false,REASONING,"abstained but answered wrongly: gws gmail +send --to bob@example.com --subject 'Deal is off' --body 'Hi Bob, unfortunately, the deal is no longer available. Please try again later.'",581,0.000096,3277,38,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,897,0.000094,3292,25,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-2,abstain,3,false,false,false,false,REASONING,"abstained but answered wrongly: gws gmail +send --to bob@example.com --subject 'Deal is off' --body 'Hi Bob, unfortunately, the deal is no longer available. Please try again later.'",680,0.000096,3277,38,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,web-2,abstain,3,false,false,false,false,REASONING,"abstained but answered wrongly: No.
You should not wait for `networkidle` before inspecting the DOM of a dynamic app. Inspecting the DOM should be done after the page has finished loading, no",2174,0.000147,3457,269,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,664,0.000094,3112,50,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-3,use_result,1,false,false,true,false,IGNORED,answer shows no trace of the returned data: 4,1048,0.000187,6612,41,2,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-3,use_result,3,false,false,true,false,IGNORED,answer shows no trace of the returned data: 4,879,0.000185,6612,32,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,619,0.000094,3112,50,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,538,0.000094,3112,50,1,20
B,gws__gws-gmail-send,googleworkspace/cli,30626,2364,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,gmail-3,use_result,2,false,false,true,false,IGNORED,answer shows no trace of the returned data: 4,1039,0.000187,6612,41,2,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-2,abstain,1,true,false,false,false,,abstained and answered correctly,411,0.000084,3083,4,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-2,abstain,3,true,false,false,false,,abstained and answered correctly,366,0.000084,3083,4,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-2,abstain,2,true,false,false,false,,abstained and answered correctly,452,0.000084,3083,4,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",448,0.000084,3076,7,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",450,0.000084,3076,7,1,20
B,gws__gws-calendar-insert,googleworkspace/cli,30626,1518,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,cal-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",470,0.000084,3076,7,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,464,0.000080,2885,9,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,499,0.000080,2885,9,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,605,0.000080,2885,9,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",389,0.000080,2885,9,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-2,abstain,1,true,false,false,false,,abstained and answered correctly,628,0.000083,2891,24,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-2,abstain,2,true,false,false,false,,abstained and answered correctly,640,0.000083,2891,24,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-2,abstain,3,true,false,false,false,,abstained and answered correctly,638,0.000083,2891,24,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",308,0.000080,2885,9,1,20
B,gws__gws-drive-upload,googleworkspace/cli,30626,1038,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,drive-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",567,0.000080,2885,9,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-2,abstain,1,true,false,false,false,,abstained and answered correctly,473,0.000086,3158,6,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-2,abstain,2,true,false,false,false,,abstained and answered correctly,481,0.000086,3158,6,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,672,0.000096,3155,55,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,696,0.000097,3155,61,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,797,0.000097,3155,61,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-2,abstain,3,true,false,false,false,,abstained and answered correctly,350,0.000086,3158,6,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-3,use_result,1,false,false,false,false,ARGS,attempted a tool call that did not parse,695,0.000104,3158,92,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-1,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,554,0.000097,3342,32,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-3,use_result,2,false,false,false,false,ARGS,attempted a tool call that did not parse,838,0.000104,3158,92,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-1,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,598,0.000095,3342,23,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-1,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,725,0.000097,3342,32,1,20
B,gws__gws-sheets,googleworkspace/cli,30626,2361,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,sheets-3,use_result,3,false,false,false,false,ARGS,attempted a tool call that did not parse,1061,0.000104,3158,92,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-2,abstain,2,false,false,false,false,REASONING,"abstained but answered wrongly: In the Obsidian CLI, `file=filename` targets a specific file, while `path=folder/relative/path/to/file` targets a folder or relative path to a file.",704,0.000098,3347,38,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-2,abstain,3,false,false,false,false,REASONING,"abstained but answered wrongly: In the Obsidian CLI, `file=filename` targets a specific file, while `path=folder/relative/path/to/file` targets a folder or relative path to a file.",576,0.000098,3347,38,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-2,abstain,1,false,false,false,false,REASONING,"abstained but answered wrongly: In the Obsidian CLI, `file=filename` targets a specific file, while `path=folder/relative/path/to/file` targets a folder or relative path to a file.",1022,0.000098,3347,38,1,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-3,use_result,1,false,false,true,false,REASONING,used the data but concluded wrongly: project 14,956,0.000189,6740,35,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-3,use_result,2,false,false,true,false,REASONING,used the data but concluded wrongly: project 14,1039,0.000189,6740,35,2,20
B,kepano__obsidian-cli,kepano/obsidian-skills,47444,2668,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,obs-3,use_result,3,false,false,true,false,REASONING,used the data but concluded wrongly: project 14,933,0.000189,6740,35,2,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-2,invoke,1,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,452,0.000080,2851,13,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-2,invoke,3,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,354,0.000080,2851,13,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-2,invoke,2,false,false,false,true,ARGS,named the right command in prose but emitted no callable form,457,0.000080,2851,13,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",480,0.000080,2856,14,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-1,invoke,3,false,false,false,false,SELECTION,never invoked a tool,1157,0.000110,2853,165,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",429,0.000080,2856,14,1,20
B,kepano__defuddle,kepano/obsidian-skills,47444,734,llama-3.2-1b,meta-llama/llama-3.2-1b-instruct,def-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",480,0.000080,2856,14,1,20
